timestamp,function,phase,has_anomaly
3197.6000, -0.95560808,5.011469e+00,0
3197.6333, -0.87336449,5.221118e+00,0
3197.6667, -0.75287458,5.430766e+00,0
3197.7000, -0.59941484,5.640415e+00,0
3197.7333, -0.41970557,5.850064e+00,0
3197.7667, -0.22161658,6.059713e+00,0
3197.8000, -0.01382257,6.269362e+00,0
3197.8333,  0.19457676,1.958259e-01,0
3197.8667,  0.39445519,4.054749e-01,0
3197.9000,  0.57705967,6.151238e-01,0
3197.9333,  0.73439359,8.247728e-01,0
3197.9667,  0.85956700,1.034422e+00,0
3198.0000,  0.94709830,1.244071e+00,0
3198.0333,  0.99315435,1.453720e+00,0
3198.0667,  0.99571825,1.663369e+00,0
3198.1000,  0.95467772,1.873018e+00,0
3198.1333,  0.87183001,2.082666e+00,0
3198.1667,  0.75080318,2.292315e+00,0
3198.2000,  0.59689723,2.501964e+00,0
3198.2333,  0.41685200,2.711613e+00,0
3198.2667,  0.21855201,2.921262e+00,0
3198.3000,  0.01068121,3.130911e+00,0
3198.3333, -0.19765734,3.340560e+00,0
3198.3667, -0.39734010,3.550209e+00,0
3198.4000, -0.57962256,3.759858e+00,0
3198.4333, -0.73652224,3.969507e+00,0
3198.4667, -0.86116818,4.179156e+00,0
3198.5000, -0.94810190,4.388805e+00,0
3198.5333, -0.99351642,4.598454e+00,0
3198.5667, -0.99542292,4.808103e+00,0
3198.6000, -0.95373794,5.017752e+00,0
3198.6333, -0.87028693,5.227401e+00,0
3198.6667, -0.74872438,5.437050e+00,0
3198.7000, -0.59437374,5.646699e+00,0
3198.7333, -0.41399432,5.856348e+00,0
3198.7667, -0.21548529,6.065997e+00,0
3198.8000, -0.00753975,6.275645e+00,0
3198.8333,  0.20073597,2.021091e-01,0
3198.8667,  0.40022108,4.117581e-01,0
3198.9000,  0.58217973,6.214070e-01,0
3198.9333,  0.73864361,8.310560e-01,0
3198.9667,  0.86276086,1.040705e+00,0
3199.0000,  0.94909614,1.250354e+00,0
3199.0333,  0.99386868,1.460003e+00,0
3199.0667,  0.99511778,1.669652e+00,0
3199.1000,  0.95278875,1.879301e+00,0
3199.1333,  0.86873526,2.088950e+00,0
3199.1667,  0.74663818,2.298599e+00,0
3199.2000,  0.59184437,2.508248e+00,0
3199.2333,  0.41113255,2.717897e+00,0
3199.2667,  0.21241645,2.927545e+00,0
3199.3000,  0.00439822,3.137194e+00,0
3199.3333, -0.20381262,3.346843e+00,0
3199.3667, -0.40309811,3.556492e+00,0
3199.4000, -0.58473116,3.766141e+00,0
3199.4333, -0.74075770,3.975790e+00,0
3199.4667, -0.86434503,4.185439e+00,0
3199.5000, -0.95008102,4.395088e+00,0
3199.5333, -0.99421113,4.604737e+00,0
3199.5667, -0.99480281,4.814386e+00,0
3199.6000, -0.95183016,5.024035e+00,0
3199.6333, -0.86717502,5.233684e+00,0
3199.6667, -0.74454462,5.443333e+00,0
3199.7000, -0.58930917,5.652982e+00,0
3199.7333, -0.40826673,5.862631e+00,0
3199.7667, -0.20934551,6.072280e+00,0
3199.8000, -0.00125664,6.281929e+00,0
3199.8333,  0.20688726,2.083923e-01,0
3199.8667,  0.40597117,4.180413e-01,0
3199.9000,  0.58727682,6.276902e-01,0
3199.9333,  0.74286448,8.373392e-01,0
3199.9667,  0.86592067,1.046988e+00,0
3200.0000,  0.95105652,1.256637e+00,0
3200.0333,  0.99454377,1.466286e+00,0
3200.0667,  0.99447802,1.675935e+00,0
3200.1000,  0.95086217,1.885584e+00,0
3200.1333,  0.86560622,2.095233e+00,0
3200.1667,  0.74244371,2.304882e+00,0
3200.2000,  0.58676815,2.514531e+00,0
3200.2333,  0.40539688,2.724180e+00,0
3200.2667,  0.20627250,2.933829e+00,0
3200.3000, -0.00188495,3.143478e+00,0
3200.3333, -0.20995986,3.353127e+00,0
3200.3667, -0.40884022,3.562776e+00,0
3200.4000, -0.58981668,3.772424e+00,0
3200.4333, -0.74496392,3.982073e+00,0
3200.4667, -0.86748776,4.191722e+00,0
3200.5000, -0.95202263,4.401371e+00,0
3200.5333, -0.99486659,4.611020e+00,0
3200.5667, -0.99414342,4.820669e+00,0
3200.6000, -0.94988479,5.030318e+00,0
3200.6333, -0.86402888,5.239967e+00,0
3200.6667, -0.74033547,5.449616e+00,0
3200.7000, -0.58422134,5.659265e+00,0
3200.7333, -0.40252303,5.868914e+00,0
3200.7667, -0.20319745,6.078563e+00,0
3200.8000,  0.00502653,5.026547e-03,0
3200.8333,  0.21303039,2.146755e-01,0
3200.8667,  0.41170523,4.243244e-01,0
3200.9000,  0.59235071,6.339734e-01,0
3200.9333,  0.74705601,8.436223e-01,0
3200.9667,  0.86904628,1.053271e+00,0
3201.0000,  0.95297934,1.262920e+00,0
3201.0333,  0.99517959,1.472569e+00,0
3201.0667,  0.99379901,1.682218e+00,0
3201.1000,  0.94889805,1.891867e+00,0
3201.1333,  0.86244301,2.101516e+00,0
3201.1667,  0.73821992,2.311165e+00,0
3201.2000,  0.58166876,2.520814e+00,0
3201.2333,  0.39964520,2.730463e+00,0
3201.2667,  0.20012040,2.940112e+00,0
3201.3000, -0.00816805,3.149761e+00,0
3201.3333, -0.21609881,3.359410e+00,0
3201.3667, -0.41456618,3.569059e+00,0
3201.4000, -0.59487891,3.778708e+00,0
3201.4333, -0.74914073,3.988357e+00,0
3201.4667, -0.87059624,4.198006e+00,0
3201.5000, -0.95392665,4.407654e+00,0
3201.5333, -0.99548278,4.617303e+00,0
3201.5667, -0.99344479,4.826952e+00,0
3201.6000, -0.94790193,5.036601e+00,0
3201.6333, -0.86084862,5.246250e+00,0
3201.6667, -0.73609709,5.455899e+00,0
3201.7000, -0.57911044,5.665548e+00,0
3201.7333, -0.39676343,5.875197e+00,0
3201.7667, -0.19704138,6.084846e+00,0
3201.8000,  0.01130949,1.130973e-02,0
3201.8333,  0.21916510,2.209587e-01,0
3201.8667,  0.41742304,4.306076e-01,0
3201.9000,  0.59740123,6.402566e-01,0
3201.9333,  0.75121805,8.499055e-01,0
3201.9667,  0.87213759,1.059554e+00,0
3202.0000,  0.95486454,1.269203e+00,0
3202.0333,  0.99577613,1.478852e+00,0
3202.0667,  0.99308076,1.688501e+00,0
3202.1000,  0.94689646,1.898150e+00,0
3202.1333,  0.85924574,2.107799e+00,0
3202.1667,  0.73396699,2.317448e+00,0
3202.2000,  0.57654641,2.527097e+00,0
3202.2333,  0.39387774,2.736746e+00,0
3202.2667,  0.19396041,2.946395e+00,0
3202.3000, -0.01445082,3.156044e+00,0
3202.3333, -0.22222923,3.365693e+00,0
3202.3667, -0.42027578,3.575342e+00,0
3202.4000, -0.59991765,3.784991e+00,0
3202.4333, -0.75328797,3.994640e+00,0
3202.4667, -0.87367035,4.204289e+00,0
3202.5000, -0.95579301,4.413938e+00,0
3202.5333, -0.99605966,4.623587e+00,0
3202.5667, -0.99270693,4.833236e+00,0
3202.6000, -0.94588165,5.042885e+00,0
3202.6333, -0.85763438,5.252533e+00,0
3202.6667, -0.73182965,5.462182e+00,0
3202.7000, -0.57397668,5.671831e+00,0
3202.7333, -0.39098817,5.881480e+00,0
3202.7667, -0.19087753,6.091129e+00,0
3202.8000,  0.01759201,1.759292e-02,0
3202.8333,  0.22529116,2.272419e-01,0
3202.8667,  0.42312437,4.368908e-01,0
3202.9000,  0.60242815,6.465398e-01,0
3202.9333,  0.75535044,8.561887e-01,0
3202.9667,  0.87519447,1.065838e+00,0
3203.0000,  0.95671205,1.275487e+00,0
3203.0333,  0.99633336,1.485136e+00,0
3203.0667,  0.99232331,1.694785e+00,0
3203.1000,  0.94485750,1.904433e+00,0
3203.1333,  0.85601456,2.114082e+00,0
3203.1667,  0.72968508,2.323731e+00,0
3203.2000,  0.57140129,2.533380e+00,0
3203.2333,  0.38809473,2.743029e+00,0
3203.2667,  0.18779276,2.952678e+00,0
3203.3000, -0.02073303,3.162327e+00,0
3203.3333, -0.22835087,3.371976e+00,0
3203.3667, -0.42596879,3.581625e+00,0
3203.4000, -0.60493271,3.791274e+00,0
3203.4333, -0.75740546,4.000923e+00,0
3203.4667, -0.87670997,4.210572e+00,0
3203.5000, -0.95762165,4.420221e+00,0
3203.5333, -0.99659723,4.629870e+00,0
3203.5667, -0.99192989,4.839519e+00,0
3203.6000, -0.94382402,5.049168e+00,0
3203.6333, -0.85438628,5.258817e+00,0
3203.6667, -0.72753332,5.468466e+00,0
3203.7000, -0.56882026,5.678115e+00,0
3203.7333, -0.38519747,5.887764e+00,0
3203.7667, -0.18470614,6.097412e+00,0
3203.8000,  0.02387384,2.387610e-02,0
3203.8333,  0.23140833,2.335251e-01,0
3203.8667,  0.42880900,4.431740e-01,0
3203.9000,  0.60743130,6.528230e-01,0
3203.9333,  0.75945301,8.624719e-01,0
3203.9667,  0.87821680,1.072121e+00,0
3204.0000,  0.95852179,1.281770e+00,0
3204.0333,  0.99685125,1.491419e+00,0
3204.0667,  0.99152668,1.701068e+00,0
3204.1000,  0.94278123,1.910717e+00,0
3204.1333,  0.85274958,2.120366e+00,0
3204.1667,  0.72537437,2.330015e+00,0
3204.2000,  0.56623362,2.539664e+00,0
3204.2333,  0.38229641,2.749312e+00,0
3204.2667,  0.18161769,2.958961e+00,0
3204.3000, -0.02701441,3.168610e+00,0
3204.3333, -0.23446350,3.378259e+00,0
3204.3667, -0.43164498,3.587908e+00,0
3204.4000, -0.60992389,3.797557e+00,0
3204.4333, -0.76149306,4.007206e+00,0
3204.4667, -0.87971497,4.216855e+00,0
3204.5000, -0.95941247,4.426504e+00,0
3204.5333, -0.99709544,4.636153e+00,0
3204.5667, -0.99111368,4.845802e+00,0
3204.6000, -0.94172914,5.055451e+00,0
3204.6333, -0.85110446,5.265100e+00,0
3204.6667, -0.72320827,5.474749e+00,0
3204.7000, -0.56364139,5.684398e+00,0
3204.7333, -0.37939157,5.894047e+00,0
3204.7667, -0.17852746,6.103696e+00,0
3204.8000,  0.03015472,3.015929e-02,0
3204.8333,  0.23751636,2.398082e-01,0
3204.8667,  0.43447670,4.494572e-01,0
3204.9000,  0.61241046,6.591061e-01,0
3204.9333,  0.76352559,8.687551e-01,0
3204.9667,  0.88120446,1.078404e+00,0
3205.0000,  0.96029369,1.288053e+00,0
3205.0333,  0.99732979,1.497702e+00,0
3205.0667,  0.99069091,1.707351e+00,0
3205.1000,  0.94066775,1.917000e+00,0
3205.1333,  0.84945093,2.126649e+00,0
3205.1667,  0.72103502,2.336298e+00,0
3205.2000,  0.56104359,2.545947e+00,0
3205.2333,  0.37648298,2.755596e+00,0
3205.2667,  0.17543546,2.965245e+00,0
3205.3000, -0.03329473,3.174894e+00,0
3205.3333, -0.24056687,3.384542e+00,0
3205.3667, -0.43730413,3.594191e+00,0
3205.4000, -0.61489099,3.803840e+00,0
3205.4333, -0.76555059,4.013489e+00,0
3205.4667, -0.88268525,4.223138e+00,0
3205.5000, -0.96116542,4.432787e+00,0
3205.5333, -0.99755430,4.642436e+00,0
3205.5667, -0.99025835,4.852085e+00,0
3205.6000, -0.93959707,5.061734e+00,0
3205.6333, -0.84778903,5.271383e+00,0
3205.6667, -0.71885466,5.481032e+00,0
3205.7000, -0.55844026,5.690681e+00,0
3205.7333, -0.37357069,5.900330e+00,0
3205.7667, -0.17234173,6.109979e+00,0
3205.8000,  0.03643441,3.644247e-02,0
3205.8333,  0.24361501,2.460914e-01,0
3205.8667,  0.44012724,4.557404e-01,0
3205.9000,  0.61736545,6.653893e-01,0
3205.9333,  0.76756804,8.750383e-01,0
3205.9667,  0.88415733,1.084687e+00,0
3206.0000,  0.96202767,1.294336e+00,0
3206.0333,  0.99776896,1.503985e+00,0
3206.0667,  0.98981602,1.713634e+00,0
3206.1000,  0.93851713,1.923283e+00,0
3206.1333,  0.84611875,2.132932e+00,0
3206.1667,  0.71666721,2.342581e+00,0
3206.2000,  0.55583142,2.552230e+00,0
3206.2333,  0.37065470,2.761879e+00,0
3206.2667,  0.16924630,2.971528e+00,0
3206.3000, -0.03957373,3.181177e+00,0
3206.3333, -0.24666075,3.390826e+00,0
3206.3667, -0.44294601,3.600475e+00,0
3206.4000, -0.61983382,3.810124e+00,0
3206.4333, -0.76957790,4.019773e+00,0
3206.4667, -0.88562068,4.229421e+00,0
3206.5000, -0.96288043,4.439070e+00,0
3206.5333, -0.99797377,4.648719e+00,0
3206.5667, -0.98936392,4.858368e+00,0
3206.6000, -0.93742792,5.068017e+00,0
3206.6333, -0.84444013,5.277666e+00,0
3206.6667, -0.71447268,5.487315e+00,0
3206.7000, -0.55321709,5.696964e+00,0
3206.7333, -0.36773506,5.906613e+00,0
3206.7667, -0.16614919,6.116262e+00,0
3206.8000,  0.04271266,4.272566e-02,0
3206.8333,  0.24970405,2.523746e-01,0
3206.8667,  0.44576041,4.620236e-01,0
3206.9000,  0.62229607,6.716725e-01,0
3206.9333,  0.77158017,8.813215e-01,0
3206.9667,  0.88707530,1.090970e+00,0
3207.0000,  0.96372368,1.300619e+00,0
3207.0333,  0.99816874,1.510268e+00,0
3207.0667,  0.98890206,1.719917e+00,0
3207.1000,  0.93632945,1.929566e+00,0
3207.1333,  0.84275317,2.139215e+00,0
3207.1667,  0.71227110,2.348864e+00,0
3207.2000,  0.55059730,2.558513e+00,0
3207.2333,  0.36481178,2.768162e+00,0
3207.2667,  0.16305045,2.977811e+00,0
3207.3000, -0.04585117,3.187460e+00,0
3207.3333, -0.25274489,3.397109e+00,0
3207.3667, -0.44857041,3.606758e+00,0
3207.4000, -0.62475217,3.816407e+00,0
3207.4333, -0.77357483,4.026056e+00,0
3207.4667, -0.88852115,4.235705e+00,0
3207.5000, -0.96455742,4.445354e+00,0
3207.5333, -0.99835385,4.655003e+00,0
3207.5667, -0.98843044,4.864652e+00,0
3207.6000, -0.93522175,5.074300e+00,0
3207.6333, -0.84105790,5.283949e+00,0
3207.6667, -0.71006249,5.493598e+00,0
3207.7000, -0.54797208,5.703247e+00,0
3207.7333, -0.36188491,5.912896e+00,0
3207.7667, -0.15995010,6.122545e+00,0
3207.8000,  0.04898923,4.900884e-02,0
3207.8333,  0.25578323,2.586578e-01,0
3207.8667,  0.45137598,4.683067e-01,0
3207.9000,  0.62720212,6.779557e-01,0
3207.9333,  0.77556185,8.876046e-01,0
3207.9667,  0.88995824,1.097254e+00,0
3208.0000,  0.96538164,1.306903e+00,0
3208.0333,  0.99852911,1.516551e+00,0
3208.0667,  0.98794906,1.726200e+00,0
3208.1000,  0.93410482,1.935849e+00,0
3208.1333,  0.83935432,2.145498e+00,0
3208.1667,  0.70784687,2.355147e+00,0
3208.2000,  0.54534145,2.564796e+00,0
3208.2333,  0.35895446,2.774445e+00,0
3208.2667,  0.15684817,2.984094e+00,0
3208.3000, -0.05212680,3.193743e+00,0
3208.3333, -0.25881905,3.403392e+00,0
3208.3667, -0.45417710,3.613041e+00,0
3208.4000, -0.62964587,3.822690e+00,0
3208.4333, -0.77754122,4.032339e+00,0
3208.4667, -0.89138655,4.241988e+00,0
3208.5000, -0.96619633,4.451637e+00,0
3208.5333, -0.99869451,4.661286e+00,0
3208.5667, -0.98745793,4.870935e+00,0
3208.6000, -0.93297867,5.080584e+00,0
3208.6333, -0.83764246,5.290233e+00,0
3208.6667, -0.70562427,5.499882e+00,0
3208.7000, -0.54270543,5.709530e+00,0
3208.7333, -0.35602048,5.919179e+00,0
3208.7667, -0.15374470,6.128828e+00,0
3208.8000,  0.05526386,5.529203e-02,0
3208.8333,  0.26185231,2.649410e-01,0
3208.8667,  0.45697374,4.745899e-01,0
3208.9000,  0.63208340,6.842389e-01,0
3208.9333,  0.77951292,8.938878e-01,0
3208.9667,  0.89280605,1.103537e+00,0
3209.0000,  0.96700149,1.313186e+00,0
3209.0333,  0.99885006,1.522835e+00,0
3209.0667,  0.98695706,1.732484e+00,0
3209.1000,  0.93184330,1.942133e+00,0
3209.1333,  0.83592233,2.151782e+00,0
3209.1667,  0.70339470,2.361430e+00,0
3209.2000,  0.54006406,2.571079e+00,0
3209.2333,  0.35308297,2.780728e+00,0
3209.2667,  0.15063970,2.990377e+00,0
3209.3000, -0.05840038,3.200026e+00,0
3209.3333, -0.26488299,3.409675e+00,0
3209.3667, -0.45976586,3.619324e+00,0
3209.4000, -0.63451470,3.828973e+00,0
3209.4333, -0.78147692,4.038622e+00,0
3209.4667, -0.89421675,4.248271e+00,0
3209.5000, -0.96779710,4.457920e+00,0
3209.5333, -0.99899575,4.667569e+00,0
3209.5667, -0.98644645,4.877218e+00,0
3209.6000, -0.93069875,5.086867e+00,0
3209.6333, -0.83419395,5.296516e+00,0
3209.6667, -0.70115819,5.506165e+00,0
3209.7000, -0.53741736,5.715814e+00,0
3209.7333, -0.35014199,5.925463e+00,0
3209.7667, -0.14753322,6.135112e+00,0
3209.8000,  0.06153631,6.157521e-02,0
3209.8333,  0.26791105,2.712242e-01,0
3209.8667,  0.46255345,4.808731e-01,0
3209.9000,  0.63693974,6.905221e-01,0
3209.9333,  0.78343320,9.001710e-01,0
3209.9667,  0.89561862,1.109820e+00,0
3210.0000,  0.96858316,1.319469e+00,0
3210.0333,  0.99913158,1.529118e+00,0
3210.0667,  0.98592609,1.738767e+00,0
3210.1000,  0.92954500,1.948416e+00,0
3210.1333,  0.83245734,2.158065e+00,0
3210.1667,  0.69891476,2.367714e+00,0
3210.2000,  0.53476536,2.577363e+00,0
3210.2333,  0.34719755,2.787012e+00,0
3210.2667,  0.14442528,2.996661e+00,0
3210.3000, -0.06467164,3.206309e+00,0
3210.3333, -0.27093647,3.415958e+00,0
3210.3667, -0.46533647,3.625607e+00,0
3210.4000, -0.63935849,3.835256e+00,0
3210.4333, -0.78538176,4.044905e+00,0
3210.4667, -0.89701165,4.254554e+00,0
3210.5000, -0.96935966,4.464203e+00,0
3210.5333, -0.99925755,4.673852e+00,0
3210.5667, -0.98539601,4.883501e+00,0
3210.6000, -0.92838209,5.093150e+00,0
3210.6333, -0.83071251,5.302799e+00,0
3210.6667, -0.69666443,5.512448e+00,0
3210.7000, -0.53210808,5.722097e+00,0
3210.7333, -0.34424968,5.931746e+00,0
3210.7667, -0.14131592,6.141395e+00,0
3210.8000,  0.06780633,6.785840e-02,0
3210.8333,  0.27395922,2.775073e-01,0
3210.8667,  0.46811490,4.871563e-01,0
3210.9000,  0.64177092,6.968052e-01,0
3210.9333,  0.78732256,9.064542e-01,0
3210.9667,  0.89839582,1.116103e+00,0
3211.0000,  0.97012660,1.325752e+00,0
3211.0333,  0.99937365,1.535401e+00,0
3211.0667,  0.98485621,1.745050e+00,0
3211.1000,  0.92721000,1.954699e+00,0
3211.1333,  0.82895949,2.164348e+00,0
3211.1667,  0.69440723,2.373997e+00,0
3211.2000,  0.52944554,2.583646e+00,0
3211.2333,  0.34129841,2.793295e+00,0
3211.2667,  0.13820516,3.002944e+00,0
3211.3000, -0.07094036,3.212593e+00,0
3211.3333, -0.27697926,3.422242e+00,0
3211.3667, -0.47088871,3.631891e+00,0
3211.4000, -0.64417703,3.841539e+00,0
3211.4333, -0.78925559,4.051188e+00,0
3211.4667, -0.89977113,4.260837e+00,0
3211.5000, -0.97088396,4.470486e+00,0
3211.5333, -0.99947990,4.680135e+00,0
3211.5667, -0.98430668,4.889784e+00,0
3211.6000, -0.92602877,5.099433e+00,0
3211.6333, -0.82719828,5.309082e+00,0
3211.6667, -0.69214317,5.518731e+00,0
3211.7000, -0.52677778,5.728380e+00,0
3211.7333, -0.33834378,5.938029e+00,0
3211.7667, -0.13509304,6.147678e+00,0
3211.8000,  0.07407368,7.414159e-02,0
3211.8333,  0.27999657,2.837905e-01,0
3211.8667,  0.47365787,4.934395e-01,0
3211.9000,  0.64657678,7.030884e-01,0
3211.9333,  0.79118084,9.127374e-01,0
3211.9667,  0.90113756,1.122386e+00,0
3212.0000,  0.97163173,1.332035e+00,0
3212.0333,  0.99957627,1.541684e+00,0
3212.0667,  0.98374744,1.751333e+00,0
3212.1000,  0.92483840,1.960982e+00,0
3212.1333,  0.82542891,2.170631e+00,0
3212.1667,  0.68987229,2.380280e+00,0
3212.2000,  0.52410482,2.589929e+00,0
3212.2333,  0.33538580,2.799578e+00,0
3212.2667,  0.13197959,3.009227e+00,0
3212.3000, -0.07720627,3.218876e+00,0
3212.3333, -0.28301112,3.428525e+00,0
3212.3667, -0.47642236,3.638174e+00,0
3212.4000, -0.64897014,3.847823e+00,0
3212.4333, -0.79309827,4.057472e+00,0
3212.4667, -0.90249510,4.267121e+00,0
3212.5000, -0.97236992,4.476770e+00,0
3212.5333, -0.99966279,4.686418e+00,0
3212.5667, -0.98317849,4.896067e+00,0
3212.6000, -0.92363890,5.105716e+00,0
3212.6333, -0.82365139,5.315365e+00,0
3212.6667, -0.68759459,5.525014e+00,0
3212.7000, -0.52142669,5.734663e+00,0
3212.7333, -0.33242452,5.944312e+00,0
3212.7667, -0.12886483,6.153961e+00,0
3212.8000,  0.08033810,8.042477e-02,0
3212.8333,  0.28602287,2.900737e-01,0
3212.8667,  0.47918214,4.997227e-01,0
3212.9000,  0.65135710,7.093716e-01,0
3212.9333,  0.79500788,9.190206e-01,0
3212.9667,  0.90384373,1.128670e+00,0
3213.0000,  0.97309851,1.338318e+00,0
3213.0333,  0.99973943,1.547967e+00,0
3213.0667,  0.98259983,1.757616e+00,0
3213.1000,  0.92243029,1.967265e+00,0
3213.1333,  0.82186574,2.176914e+00,0
3213.1667,  0.68531010,2.386563e+00,0
3213.2000,  0.51874342,2.596212e+00,0
3213.2333,  0.32945995,2.805861e+00,0
3213.2667,  0.12574880,3.015510e+00,0
3213.3000, -0.08346914,3.225159e+00,0
3213.3333, -0.28903180,3.434808e+00,0
3213.3667, -0.48193720,3.644457e+00,0
3213.4000, -0.65373764,3.854106e+00,0
3213.4333, -0.79690964,4.063755e+00,0
3213.4667, -0.90518343,4.273404e+00,0
3213.5000, -0.97381750,4.483053e+00,0
3213.5333, -0.99980621,4.692702e+00,0
3213.5667, -0.98201148,4.902351e+00,0
3213.6000, -0.92121257,5.112000e+00,0
3213.6333, -0.82007198,5.321649e+00,0
3213.6667, -0.68301886,5.531297e+00,0
3213.7000, -0.51605502,5.740946e+00,0
3213.7333, -0.32649213,5.950595e+00,0
3213.7667, -0.12263153,6.160244e+00,0
3213.8000,  0.08659935,8.670796e-02,0
3213.8333,  0.29203787,2.963569e-01,0
3213.8667,  0.48468750,5.060059e-01,0
3213.9000,  0.65611172,7.156548e-01,0
3213.9333,  0.79880354,9.253038e-01,0
3213.9667,  0.90651421,1.134953e+00,0
3214.0000,  0.97452687,1.344602e+00,0
3214.0333,  0.99986312,1.554251e+00,0
3214.0667,  0.98141344,1.763900e+00,0
3214.1000,  0.91998576,1.973549e+00,0
3214.1333,  0.81827013,2.183197e+00,0
3214.1667,  0.68072087,2.392846e+00,0
3214.2000,  0.51336153,2.602495e+00,0
3214.2333,  0.32352109,2.812144e+00,0
3214.2667,  0.11951305,3.021793e+00,0
3214.3000, -0.08972871,3.231442e+00,0
3214.3333, -0.29504107,3.441091e+00,0
3214.3667, -0.48743301,3.650740e+00,0
3214.4000, -0.65847932,3.860389e+00,0
3214.4333, -0.80068955,4.070038e+00,0
3214.4667, -0.90783604,4.279687e+00,0
3214.5000, -0.97522663,4.489336e+00,0
3214.5333, -0.99991017,4.698985e+00,0
3214.5667, -0.98080570,4.908634e+00,0
3214.6000, -0.91874987,5.118283e+00,0
3214.6333, -0.81646020,5.327932e+00,0
3214.6667, -0.67841616,5.537581e+00,0
3214.7000, -0.51066297,5.747230e+00,0
3214.7333, -0.32054686,5.956879e+00,0
3214.7667, -0.11639339,6.166527e+00,0
3214.8000,  0.09285718,9.299114e-02,0
3214.8333,  0.29804135,3.026401e-01,0
3214.8667,  0.49017372,5.122890e-01,0
3214.9000,  0.66084043,7.219380e-01,0
3214.9333,  0.80256766,9.315869e-01,0
3214.9667,  0.90914890,1.141236e+00,0
3215.0000,  0.97591676,1.350885e+00,0
3215.0333,  0.99994734,1.560534e+00,0
3215.0667,  0.98018829,1.770183e+00,0
3215.1000,  0.91750491,1.979832e+00,0
3215.1333,  0.81464221,2.189481e+00,0
3215.1667,  0.67610476,2.399130e+00,0
3215.2000,  0.50795937,2.608779e+00,0
3215.2333,  0.31756947,2.818427e+00,0
3215.2667,  0.11327258,3.028076e+00,0
3215.3000, -0.09598474,3.237725e+00,0
3215.3333, -0.30103869,3.447374e+00,0
3215.3667, -0.49290958,3.657023e+00,0
3215.4000, -0.66319501,3.866672e+00,0
3215.4333, -0.80443785,4.076321e+00,0
3215.4667, -0.91045280,4.285970e+00,0
3215.5000, -0.97659726,4.495619e+00,0
3215.5333, -0.99997465,4.705268e+00,0
3215.5667, -0.97956121,4.914917e+00,0
3215.6000, -0.91625090,5.124566e+00,0
3215.6333, -0.81281619,5.334215e+00,0
3215.6667, -0.67378668,5.543864e+00,0
3215.7000, -0.50525076,5.753513e+00,0
3215.7333, -0.31458894,5.963162e+00,0
3215.7667, -0.11015065,6.172811e+00,0
3215.8000,  0.09911134,9.927433e-02,0
3215.8333,  0.30403306,3.089233e-01,0
3215.8667,  0.49564058,5.185722e-01,0
3215.9000,  0.66554305,7.282212e-01,0
3215.9333,  0.80630010,9.378701e-01,0
3215.9667,  0.91174771,1.147519e+00,0
3216.0000,  0.97726812,1.357168e+00,0
3216.0333,  0.99999208,1.566817e+00,0
3216.0667,  0.97892446,1.776466e+00,0
3216.1000,  0.91498784,1.986115e+00,0
3216.1333,  0.81098214,2.195764e+00,0
3216.1667,  0.67146196,2.405413e+00,0
3216.2000,  0.50253717,2.615062e+00,0
3216.2333,  0.31160530,2.824711e+00,0
3216.2667,  0.10702764,3.034360e+00,0
3216.3000, -0.10223697,3.244009e+00,0
3216.3333, -0.30702443,3.453658e+00,0
3216.3667, -0.49836669,3.663306e+00,0
3216.4000, -0.66788452,3.872955e+00,0
3216.4333, -0.80815439,4.082604e+00,0
3216.4667, -0.91303362,4.292253e+00,0
3216.5000, -0.97792934,4.501902e+00,0
3216.5333, -0.99999965,4.711551e+00,0
3216.5667, -0.97827804,4.921200e+00,0
3216.6000, -0.91371575,5.130849e+00,0
3216.6333, -0.80914008,5.340498e+00,0
3216.6667, -0.66913061,5.550147e+00,0
3216.7000, -0.49981861,5.759796e+00,0
3216.7333, -0.30861859,5.969445e+00,0
3216.7667, -0.10390357,6.179094e+00,0
3216.8000,  0.10536160,1.055575e-01,0
3216.8333,  0.31001277,3.152065e-01,0
3216.8667,  0.50108788,5.248554e-01,0
3216.9000,  0.67021939,7.345044e-01,0
3216.9333,  0.81000070,9.441533e-01,0
3216.9667,  0.91431051,1.153802e+00,0
3217.0000,  0.97858090,1.363451e+00,0
3217.0333,  0.99999735,1.573100e+00,0
3217.0667,  0.97762197,1.782749e+00,0
3217.1000,  0.91243465,1.992398e+00,0
3217.1333,  0.80729004,2.202047e+00,0
3217.1667,  0.66679265,2.411696e+00,0
3217.2000,  0.49709512,2.621345e+00,0
3217.2333,  0.30562883,2.830994e+00,0
3217.2667,  0.10077847,3.040643e+00,0
3217.3000, -0.10848518,3.250292e+00,0
3217.3333, -0.31299805,3.459941e+00,0
3217.3667, -0.50380413,3.669590e+00,0
3217.4000, -0.67254766,3.879239e+00,0
3217.4333, -0.81183902,4.088888e+00,0
3217.4667, -0.91557839,4.298537e+00,0
3217.5000, -0.97922281,4.508185e+00,0
3217.5333, -0.99998517,4.717834e+00,0
3217.5667, -0.97695625,4.927483e+00,0
3217.6000, -0.91114453,5.137132e+00,0
3217.6333, -0.80543204,5.346781e+00,0
3217.6667, -0.66444811,5.556430e+00,0
3217.7000, -0.49436672,5.766079e+00,0
3217.7333, -0.30263606,5.975728e+00,0
3217.7667, -0.09765238,6.185377e+00,0
3217.8000,  0.11160769,1.118407e-01,0
